cid,pid,rank
c1076,p544,8
c1076,p939,9
c1076,p180,10
c1076,p543,11
c1076,p350,12
c1076,p271,13
c1076,p2867,14
c1076,p2868,15
c1076,p2814,16
c1076,p109,17
c1076,p290,18
c1076,p557,19
c1076,p1042,20
c1077,p460,1
c1077,p159,2
c1077,p350,3
c1077,p346,4
c1077,p495,5
c1077,p898,6
c1077,p909,7
c1077,p0,8
c1077,p908,9
c1077,p66,10
c1077,p21,11
c1077,p1065,12
c1077,p270,13
c1077,p263,14
c1077,p1025,15
c1077,p325,16
c1077,p170,17
c1077,p459,18
c1077,p271,19
c1077,p110,20
c1078,p631,1
c1078,p134,2
c1078,p77,3
c1078,p3428,4
c1078,p100,5
c1078,p312,6
c1078,p3141,7
c1078,p171,8
c1078,p344,9
c1078,p166,10
c1078,p428,11
c1078,p1307,12
c1078,p1025,13
c1078,p1028,14
c1078,p9,15
c1078,p27,16
c1078,p21,17
c1078,p1029,18
c1078,p815,19
c1078,p252,20
c1079,p195,1
c1079,p1436,2
c1079,p156,3
c1079,p3385,4
c1079,p3,5
c1079,p46,6
c1079,p192,7
c1079,p1472,8
c1079,p863,9
c1079,p3078,10
c1079,p3600,11
c1079,p1573,12
c1079,p3599,13
c1079,p3425,14
c1079,p178,15
c1079,p3531,16
c1079,p78,17
c1079,p1070,18
c1079,p287,19
c1079,p214,20
c108,p349,1
c108,p1853,2
c108,p78,3
c108,p32,4
c108,p392,5
c108,p182,6
c108,p2975,7
c108,p286,8
c108,p2,9
c108,p2056,10
c108,p364,11
c108,p428,12
c108,p544,13
c108,p579,14
c108,p169,15
c108,p90,16
c108,p170,17
c108,p387,18
c108,p91,19
c108,p1010,20
c1080,p1261,1
c1080,p286,2
c1080,p1078,3
c1080,p195,4
c1080,p216,5
c1080,p192,6
c1080,p1573,7
c1080,p878,8
c1080,p749,9
c1080,p1812,10
c1080,p1288,11
c1080,p3078,12
c1080,p170,13
c1080,p2058,14
c1080,p1074,15
c1080,p221,16
c1080,p81,17
c1080,p1627,18
c1080,p1017,19
c1080,p287,20
c1081,p959,1
c1081,p3155,2
c1081,p1017,3
c1081,p474,4
c1081,p18,5
c1081,p592,6
c1081,p987,7
c1081,p77,8
c1081,p25,9
c1081,p17,10
c1081,p150,11
c1081,p877,12
c1081,p1159,13
c1081,p839,14
c1081,p46,15
c1081,p3151,16
c1081,p464,17
c1081,p484,18
c1081,p188,19
c1081,p1806,20
c1082,p3183,1
c1082,p254,2
c1082,p3168,3
c1082,p84,4
c1082,p782,5
c1082,p344,6
c1082,p631,7
c1082,p403,8
c1082,p888,9
c1082,p3525,10
c1082,p3229,11
c1082,p698,12
c1082,p57,13
c1082,p3465,14
c1082,p54,15
c1082,p878,16
c1082,p2975,17
c1082,p877,18
c1082,p1126,19
c1082,p3025,20
c1083,p151,1
c1083,p271,2
c1083,p822,3
c1083,p2868,4
c1083,p1909,5
c1083,p242,6
c1083,p3229,7
c1083,p2873,8
c1083,p3712,9
c1083,p3697,10
c1083,p66,11
c1083,p241,12
c1083,p80,13
c1083,p3028,14
c1083,p2703,15
c1083,p3170,16
c1083,p370,17
c1083,p153,18
c1083,p3019,19
c1083,p3013,20
c1084,p2918,1
c1084,p1027,2
c1084,p75,3
c1084,p240,4
c1084,p3168,5
c1084,p20,6
c1084,p464,7
c1084,p326,8
c1084,p327,9
c1084,p238,10
c1084,p3428,11
c1084,p322,12
c1084,p350,13
c1084,p3425,14
c1084,p2788,15
c1084,p659,16
c1084,p0,17
c1084,p241,18
c1084,p701,19
c1084,p2985,20
c1085,p603,1
c1085,p344,2
c1085,p1112,3
c1085,p210,4
c1085,p1225,5
c1085,p866,6
c1085,p469,7
c1085,p429,8
c1085,p84,9
c1085,p148,10
c1085,p659,11
c1085,p1111,12
c1085,p1750,13
c1085,p2902,14
c1085,p1147,15
c1085,p500,16
c1085,p52,17
c1085,p285,18
c1085,p346,19
c1085,p2788,20
c1086,p189,1
c1086,p1124,2
c1086,p1171,3
c1086,p688,4
c1086,p502,5
c1086,p1056,6
c1086,p294,7
c1086,p177,8
c1086,p382,9
c1086,p2307,10
c1086,p881,11
c1086,p503,12
c1086,p587,13
c1086,p925,14
c1086,p190,15
c1086,p1012,16
c1086,p2206,17
c1086,p3140,18
c1086,p1311,19
c1086,p1272,20
c1087,p967,1
c1087,p177,2
c1087,p70,3
c1087,p21,4
c1087,p2057,5
c1087,p264,6
c1087,p1311,7
c1087,p279,8
c1087,p150,9
c1087,p474,10
c1087,p294,11
c1087,p553,12
c1087,p3164,13
c1087,p2640,14
c1087,p941,15
c1087,p1171,16
c1087,p1194,17
c1087,p580,18
c1087,p267,19
c1087,p69,20
c1088,p266,1
c1088,p1219,2
c1088,p9,3
c1088,p2865,4
c1088,p46,5
c1088,p1721,6
c1088,p153,7
c1088,p2988,8
c1088,p3635,9
c1088,p632,10
c1088,p271,11
c1088,p3155,12
c1088,p3321,13
c1088,p116,14
c1088,p2668,15
c1088,p906,16
c1088,p503,17
c1088,p340,18
c1088,p3161,19
c1088,p900,20
c1089,p243,1
c1089,p1470,2
c1089,p277,3
c1089,p71,4
c1089,p20,5
c1089,p3140,6
c1089,p0,7
c1089,p344,8
c1089,p153,9
c1089,p177,10
c1089,p363,11
c1089,p793,12
c1089,p271,13
c1089,p3184,14
c1089,p428,15
c1089,p266,16
c1089,p3440,17
c1089,p572,18
c1089,p70,19
c1089,p715,20
c109,p0,1
c109,p1721,2
c109,p3229,3
c109,p1471,4
c109,p1219,5
c109,p3183,6
c109,p427,7
c109,p52,8
c109,p3136,9
c109,p3302,10
c109,p1010,11
c109,p586,12
c109,p124,13
c109,p1064,14
c109,p974,15
c109,p182,16
c109,p495,17
c109,p632,18
c109,p275,19
c109,p3271,20
c1090,p688,1
c1090,p1171,2
c1090,p69,3
c1090,p3704,4
c1090,p3155,5
c1090,p2056,6
c1090,p294,7
c1090,p91,8
c1090,p581,9
c1090,p193,10
c1090,p464,11
c1090,p584,12
c1090,p307,13
c1090,p931,14
c1090,p1175,15
c1090,p959,16
c1090,p2202,17
c1090,p189,18
c1090,p1225,19
c1090,p942,20
c1091,p325,1
c1091,p3540,2
c1091,p173,3
c1091,p310,4
c1091,p3136,5
c1091,p3177,6
c1091,p195,7
c1091,p3378,8
c1091,p94,9
c1091,p159,10
c1091,p70,11
c1091,p1853,12
c1091,p857,13
c1091,p3184,14
c1091,p473,15
c1091,p193,16
c1091,p908,17
c1091,p3183,18
c1091,p474,19
c1091,p460,20
c1092,p2703,1
c1092,p363,2
c1092,p280,3
c1092,p1832,4
c1092,p2313,5
c1092,p1867,6
c1092,p576,7
c1092,p3428,8
c1092,p2869,9
c1092,p372,10
c1092,p2583,11
c1092,p929,12
c1092,p678,13
c1092,p3140,14
c1092,p677,15
c1092,p1886,16
c1092,p45,17
c1092,p1774,18
c1092,p147,19
c1092,p1146,20
c1093,p282,1
c1093,p131,2
c1093,p2868,3
c1093,p3383,4
c1093,p1328,5
c1093,p3401,6
c1093,p3390,7
c1093,p182,8
c1093,p3155,9
c1093,p1853,10
c1093,p335,11
c1093,p346,12
c1093,p77,13
c1093,p588,14
c1093,p9,15
c1093,p170,16
c1093,p189,17
c1093,p3007,18
c1093,p2985,19
c1093,p3177,20
c1094,p254,1
c1094,p358,2
c1094,p3211,3
c1094,p3213,4
c1094,p67,5
c1094,p428,6
c1094,p385,7
c1094,p124,8
c1094,p464,9
c1094,p0,10
c1094,p68,11
c1094,p3462,12
c1094,p1034,13
c1094,p20,14
c1094,p3299,15
c1094,p94,16
c1094,p83,17
c1094,p659,18
c1094,p2701,19
c1094,p484,20
c1095,p1311,1
c1095,p1056,2
c1095,p592,3
c1095,p371,4
c1095,p503,5
c1095,p154,6
c1095,p65,7
c1095,p3019,8
c1095,p502,9
c1095,p1171,10
c1095,p428,11
c1095,p227,12
c1095,p372,13
c1095,p294,14
c1095,p382,15
c1095,p190,16
c1095,p1019,17
c1095,p267,18
c1095,p305,19
c1095,p34,20
c1097,p1245,1
c1097,p851,2
c1097,p535,3
c1097,p81,4
c1097,p174,5
c1097,p2808,6
c1097,p90,7
c1097,p166,8
c1097,p349,9
c1097,p1218,10
c1097,p1254,11
c1097,p721,12
c1097,p1079,13
c1097,p2902,14
c1097,p782,15
c1097,p583,16
c1097,p910,17
c1097,p53,18
c1097,p789,19
c1097,p0,20
c1098,p2866,1
c1098,p66,2
c1098,p604,3
c1098,p241,4
c1098,p2873,5
c1098,p3031,6
c1098,p344,7
c1098,p240,8
c1098,p3697,9
c1098,p45,10
c1098,p271,11
c1098,p580,12
c1098,p134,13
c1098,p349,14
c1098,p2056,15
c1098,p2058,16
c1098,p2985,17
c1098,p3168,18
c1098,p90,19
c1098,p67,20
c1099,p319,1
c1099,p872,2
c1099,p315,3
c1099,p420,4
c1099,p2574,5
c1099,p1853,6
c1099,p396,7
c1099,p908,8
c1099,p311,9
c1099,p322,10
c1099,p2712,11
c1099,p1157,12
c1099,p2715,13
c1099,p339,14
c1099,p3446,15
c1099,p175,16
c1099,p120,17
c1099,p1038,18
c1099,p1909,19
c1099,p3321,20
c11,p1397,1
c11,p1027,2
c11,p634,3
c11,p270,4
c11,p631,5
c11,p2987,6
c11,p1951,7
c11,p3389,8
c11,p1498,9
c11,p113,10
c11,p1294,11
c11,p0,12
c11,p91,13
c11,p474,14
c11,p1079,15
c11,p76,16
c11,p66,17
c11,p710,18
c11,p80,19
c11,p907,20
c110,p2868,1
c110,p66,2
c110,p34,3
c110,p241,4
c110,p2717,5
c110,p1294,6
c110,p240,7
c110,p2202,8
c110,p1152,9
c110,p428,10
c110,p303,11
c110,p3373,12
c110,p78,13
c110,p2705,14
c110,p21,15
c110,p122,16
c110,p3684,17
c110,p242,18
c110,p3007,19
c110,p448,20
c1100,p817,1
c1100,p124,2
c1100,p254,3
c1100,p252,4
c1100,p1185,5
c1100,p3215,6
c1100,p336,7
c1100,p9,8
c1100,p84,9
c1100,p83,10
c1100,p59,11
c1100,p714,12
c1100,p3217,13
c1100,p287,14
c1100,p715,15
c1100,p3214,16
c1100,p17,17
c1100,p3428,18
c1100,p112,19
c1100,p283,20
c1101,p3015,1
c1101,p62,2
c1101,p420,3
c1101,p18,4
c1101,p484,5
c1101,p787,6
c1101,p464,7
c1101,p21,8
c1101,p242,9
c1101,p476,10
c1101,p1019,11
c1101,p282,12
c1101,p1016,13
c1101,p150,14
c1101,p319,15
c1101,p692,16
c1101,p1436,17
c1101,p1219,18
c1101,p1010,19
c1101,p3077,20
c1102,p463,1
c1102,p91,2
c1102,p211,3
c1102,p372,4
c1102,p90,5
c1102,p1079,6
c1102,p78,7
c1102,p102,8
c1102,p174,9
c1102,p32,10
c1102,p371,11
c1102,p89,12
c1102,p583,13
c1102,p1868,14
c1102,p3007,15
c1102,p3159,16
c1102,p3065,17
c1102,p3078,18
c1102,p1215,19
c1102,p193,20
c1103,p1219,1
c1103,p223,2
c1103,p476,3
c1103,p3078,4
c1103,p77,5
c1103,p264,6
c1103,p3019,7
c1103,p2640,8
c1103,p268,9
c1103,p508,10
c1103,p422,11
c1103,p1311,12
c1103,p267,13
c1103,p282,14
c1103,p69,15
c1103,p1038,16
c1103,p907,17
c1103,p3077,18
c1103,p263,19
c1103,p9,20
c1104,p508,1
c1104,p271,2
c1104,p75,3
c1104,p240,4
c1104,p156,5
c1104,p2986,6
c1104,p66,7
c1104,p2988,8
c1104,p131,9
c1104,p3389,10
c1104,p2867,11
c1104,p631,12
c1104,p269,13
c1104,p112,14
c1104,p76,15
c1104,p2873,16
c1104,p2685,17
c1104,p2865,18
c1104,p2987,19
c1104,p632,20
c1105,p1780,1
c1105,p464,2
c1105,p17,3
c1105,p3183,4
c1105,p635,5
c1105,p52,6
c1105,p2788,7
c1105,p3168,8
c1105,p3391,9
c1105,p1219,10
c1105,p344,11
c1105,p134,12
c1105,p2916,13
c1105,p1126,14
c1105,p3396,15
c1105,p1132,16
c1105,p446,17
c1105,p1357,18
c1105,p3449,19
c1105,p271,20
c1106,p604,1
c1106,p343,2
c1106,p3168,3
c1106,p3391,4
c1106,p3392,5
c1106,p3183,6
c1106,p2574,7
c1106,p659,8
c1106,p922,9
c1106,p179,10
c1106,p0,11
c1106,p55,12
c1106,p2975,13
c1106,p324,14
c1106,p285,15
c1106,p3396,16
c1106,p635,17
c1106,p2313,18
c1106,p2058,19
c1106,p350,20
c1107,p3192,1
c1107,p2865,2
c1107,p507,3
c1107,p75,4
c1107,p3229,5
c1107,p620,6
c1107,p3728,7
c1107,p62,8
c1107,p38,9
c1107,p3390,10
c1107,p3696,11
c1107,p2288,12
c1107,p2988,13
c1107,p360,14
c1107,p635,15
c1107,p1027,16
c1107,p1213,17
c1107,p495,18
c1107,p400,19
c1107,p1123,20
c1108,p310,1
c1108,p321,2
c1108,p570,3
c1108,p318,4
c1108,p460,5
c1108,p1853,6
c1108,p153,7
c1108,p319,8
c1108,p346,9
c1108,p350,10
c1108,p2975,11
c1108,p2716,12
c1108,p313,13
c1108,p908,14
c1108,p1219,15
c1108,p567,16
c1108,p175,17
c1108,p20,18
c1108,p909,19
c1108,p322,20
c1109,p271,1
c1109,p242,2
c1109,p241,3
c1109,p1237,4
c1109,p122,5
c1109,p2873,6
c1109,p21,7
c1109,p2866,8
c1109,p26,9
c1109,p2668,10
c1109,p240,11
c1109,p1208,12
c1109,p2985,13
c1109,p3390,14
c1109,p3056,15
c1109,p27,16
c1109,p1219,17
c1109,p678,18
c1109,p925,19
c1109,p988,20
c111,p71,1
c111,p2087,2
c111,p3332,3
c111,p3330,4
c111,p3140,5
c111,p266,6
c111,p925,7
c111,p3142,8
c111,p1068,9
c111,p839,10
c111,p429,11
c111,p857,12
c111,p592,13
c111,p3303,14
c111,p153,15
c111,p100,16
c111,p279,17
c111,p21,18
c111,p46,19
c111,p463,20
c1110,p227,1
c1110,p2788,2
c1110,p3086,3
c1110,p604,4
c1110,p877,5
c1110,p435,6
c1110,p603,7
c1110,p1017,8
c1110,p635,9
c1110,p32,10
c1110,p344,11
c1110,p46,12
c1110,p2053,13
c1110,p2640,14
c1110,p3035,15
c1110,p285,16
c1110,p1063,17
c1110,p1088,18
c1110,p1331,19
c1110,p3195,20
c1111,p1185,1
c1111,p178,2
c1111,p53,3
c1111,p3155,4
c1111,p282,5
c1111,p3449,6
c1111,p3211,7
c1111,p3465,8
c1111,p0,9
c1111,p1573,10
c1111,p159,11
c1111,p428,12
c1111,p789,13
c1111,p3440,14
c1111,p1104,15
c1111,p17,16
c1111,p1074,17
c1111,p3597,18
c1111,p604,19
c1111,p150,20
c1112,p3229,1
c1112,p59,2
c1112,p3379,3
c1112,p3192,4
c1112,p2869,5
c1112,p1034,6
c1112,p76,7
c1112,p2685,8
c1112,p80,9
c1112,p2986,10
c1112,p66,11
c1112,p242,12
c1112,p1027,13
c1112,p2975,14
c1112,p632,15
c1112,p507,16
c1112,p1294,17
c1112,p58,18
c1112,p112,19
c1112,p337,20
c1113,p1457,1
c1113,p3168,2
c1113,p0,3
c1113,p1219,4
c1113,p430,5
c1113,p282,6
c1113,p3183,7
c1113,p892,8
c1113,p922,9
c1113,p2250,10
c1113,p580,11
c1113,p2945,12
c1113,p1928,13
c1113,p1255,14
c1113,p3155,15
c1113,p18,16
c1113,p242,17
c1113,p403,18
c1113,p1038,19
c1113,p2058,20
c1114,p3016,1
c1114,p3015,2
c1114,p484,3
c1114,p18,4
c1114,p3056,5
c1114,p3014,6
c1114,p3013,7
c1114,p3017,8
c1114,p3155,9
c1114,p17,10
c1114,p2948,11
c1114,p264,12
c1114,p1038,13
c1114,p55,14
c1114,p580,15
c1114,p3064,16
c1114,p54,17
c1114,p1088,18
c1114,p2969,19
c1114,p501,20
c1115,p503,1
c1115,p189,2
c1115,p502,3
c1115,p1056,4
c1115,p294,5
c1115,p688,6
c1115,p282,7
c1115,p134,8
c1115,p1171,9
c1115,p881,10
c1115,p1119,11
c1115,p967,12
c1115,p925,13
c1115,p268,14
c1115,p874,15
c1115,p18,16
c1115,p9,17
c1115,p372,18
c1115,p39,19
c1115,p382,20
c1116,p2868,1
c1116,p242,2
c1116,p2975,3
c1116,p1219,4
c1116,p287,5
c1116,p3697,6
c1116,p122,7
c1116,p3698,8
c1116,p182,9
c1116,p2985,10
c1116,p270,11
c1116,p177,12
c1116,p271,13
c1116,p20,14
c1116,p632,15
c1116,p240,16
c1116,p286,17
c1116,p124,18
c1116,p463,19
c1116,p1016,20
c1117,p263,1
c1117,p1721,2
c1117,p2640,3
c1117,p223,4
c1117,p3014,5
c1117,p265,6
c1117,p175,7
c1117,p259,8
c1117,p1307,9
c1117,p153,10
c1117,p1342,11
c1117,p393,12
c1117,p2703,13
c1117,p1217,14
c1117,p1080,15
c1117,p69,16
c1117,p3078,17
c1117,p162,18
c1117,p2056,19
c1117,p409,20
c1118,p276,1
c1118,p1025,2
c1118,p162,3
c1118,p66,4
c1118,p21,5
c1118,p768,6
c1118,p1873,7
c1118,p77,8
c1118,p281,9
c1118,p688,10
c1118,p572,11
c1118,p557,12
c1118,p1712,13
c1118,p409,14
c1118,p492,15
c1118,p1070,16
c1118,p263,17
c1118,p580,18
c1118,p623,19
c1118,p460,20
c1119,p25,1
c1119,p0,2
c1119,p46,3
c1119,p18,4
c1119,p665,5
c1119,p692,6
c1119,p199,7
c1119,p428,8
c1119,p1126,9
c1119,p109,10
c1119,p1627,11
c1119,p490,12
c1119,p3425,13
c1119,p484,14
c1119,p157,15
c1119,p3168,16
c1119,p1024,17
c1119,p210,18
c1119,p2058,19
c1119,p3012,20
c112,p203,1
c112,p1721,2
c112,p1219,3
c112,p572,4
c112,p2975,5
c112,p429,6
c112,p294,7
c112,p321,8
c112,p3332,9
c112,p1006,10
c112,p422,11
c112,p1031,12
c112,p434,13
c112,p460,14
c112,p392,15
c112,p1237,16
c112,p396,17
c112,p503,18
c112,p2716,19
c112,p319,20
c1121,p154,1
c1121,p422,2
c1121,p2450,3
c1121,p766,4
c1121,p256,5
c1121,p153,6
c1121,p2456,7
c1121,p1219,8
c1121,p764,9
c1121,p428,10
c1121,p929,11
c1121,p474,12
c1121,p94,13
c1121,p720,14
c1121,p877,15
c1121,p941,16
c1121,p1867,17
c1121,p70,18
c1121,p774,19
c1121,p263,20
c1123,p66,1
c1123,p602,2
c1123,p3151,3
c1123,p100,4
c1123,p193,5
c1123,p3271,6
c1123,p3272,7
c1123,p2057,8
c1123,p117,9
c1123,p579,10
c1123,p46,11
c1123,p881,12
c1123,p173,13
c1123,p192,14
c1123,p247,15
c1123,p17,16
c1123,p592,17
c1123,p1223,18
c1123,p21,19
c1123,p1974,20
c1124,p131,1
c1124,p2975,2
c1124,p553,3
c1124,p975,4
c1124,p75,5
c1124,p7,6
c1124,p15,7
c1124,p2806,8
c1124,p2058,9
c1124,p3428,10
c1124,p71,11
c1124,p156,12
c1124,p54,13
c1124,p124,14
c1124,p46,15
c1124,p988,16
c1124,p1219,17
c1124,p55,18
c1124,p349,19
c1124,p899,20
c1125,p1041,1
c1125,p285,2
c1125,p604,3
c1125,p435,4
c1125,p2925,5
c1125,p3168,6
c1125,p0,7
c1125,p1146,8
c1125,p1436,9
c1125,p166,10
c1125,p2058,11
c1125,p282,12
c1125,p283,13
c1125,p659,14
c1125,p9,15
c1125,p55,16
c1125,p2735,17
c1125,p124,18
c1125,p66,19
c1125,p635,20
c1127,p12,1
c1127,p142,2
c1127,p144,3
c1127,p356,4
c1127,p2873,5
c1127,p1219,6
c1127,p177,7
c1127,p3161,8
c1127,p3534,9
c1127,p62,10
c1127,p3698,11
c1127,p2867,12
c1127,p242,13
c1127,p3027,14
c1127,p349,15
c1127,p46,16
c1127,p26,17
c1127,p2640,18
c1127,p3141,19
c1127,p620,20
c1128,p216,1
c1128,p2949,2
c1128,p109,3
c1128,p169,4
c1128,p3440,5
c1128,p1627,6
c1128,p674,7
c1128,p1006,8
c1128,p170,9
c1128,p1219,10
c1128,p2975,11
c1128,p188,12
c1128,p318,13
c1128,p1573,14
c1128,p3425,15
c1128,p602,16
c1128,p282,17
c1128,p3428,18
c1128,p189,19
c1128,p110,20
c1129,p20,1
c1129,p59,2
c1129,p75,3
c1129,p2867,4
c1129,p242,5
c1129,p80,6
c1129,p270,7
c1129,p2986,8
c1129,p907,9
c1129,p2868,10
c1129,p863,11
c1129,p2668,12
c1129,p2685,13
c1129,p2950,14
c1129,p2975,15
c1129,p1974,16
c1129,p631,17
c1129,p3389,18
c1129,p240,19
c1129,p2988,20
c113,p1513,1
c113,p1909,2
c113,p315,3
c113,p104,4
c113,p192,5
c113,p1006,6
c113,p495,7
c113,p59,8
c113,p87,9
c113,p558,10
c113,p400,11
c113,p112,12
c113,p1106,13
c113,p182,14
c113,p124,15
c113,p602,16
c113,p307,17
c113,p932,18
c113,p3339,19
c113,p2017,20
c1130,p350,1
c1130,p346,2
c1130,p898,3
c1130,p271,4
c1130,p459,5
c1130,p159,6
c1130,p1712,7
c1130,p325,8
c1130,p793,9
c1130,p908,10
c1130,p326,11
c1130,p273,12
c1130,p270,13
c1130,p2868,14
c1130,p909,15
c1130,p396,16
c1130,p161,17
c1130,p720,18
c1130,p27,19
c1130,p170,20
c1131,p3086,1
c1131,p9,2
c1131,p227,3
c1131,p430,4
c1131,p344,5
c1131,p3183,6
c1131,p324,7
c1131,p2788,8
c1131,p3116,9
c1131,p877,10
c1131,p695,11
c1131,p3391,12
c1131,p285,13
c1131,p1017,14
c1131,p32,15
c1131,p3035,16
c1131,p499,17
c1131,p3408,18
c1131,p3195,19
c1131,p403,20
c1132,p270,1
c1132,p1019,2
c1132,p1034,3
c1132,p1020,4
c1132,p124,5
c1132,p59,6
c1132,p2868,7
c1132,p878,8
c1132,p2975,9
c1132,p1294,10
c1132,p2313,11
c1132,p2867,12
c1132,p119,13
c1132,p460,14
c1132,p189,15
c1132,p20,16
c1132,p428,17
c1132,p1296,18
c1132,p318,19
c1132,p2865,20
c1133,p3168,1
c1133,p131,2
c1133,p9,3
c1133,p128,4
c1133,p282,5
c1133,p179,6
c1133,p1560,7
c1133,p428,8
c1133,p289,9
c1133,p1185,10
c1133,p468,11
c1133,p3183,12
c1133,p3407,13
c1133,p3023,14
c1133,p1168,15
c1133,p694,16
c1133,p3155,17
c1133,p1147,18
c1133,p464,19
c1133,p580,20
c1134,p632,1
c1134,p271,2
c1134,p429,3
c1134,p2986,4
c1134,p242,5
c1134,p75,6
c1134,p508,7
c1134,p2865,8
c1134,p2668,9
c1134,p76,10
c1134,p2867,11
c1134,p124,12
c1134,p2868,13
c1134,p620,14
c1134,p60,15
c1134,p2987,16
c1134,p270,17
c1134,p2866,18
c1134,p240,19
c1134,p3698,20
c1136,p508,1
c1136,p634,2
c1136,p2640,3
c1136,p240,4
c1136,p907,5
c1136,p2866,6
c1136,p71,7
c1136,p2668,8
c1136,p3698,9
c1136,p363,10
c1136,p119,11
c1136,p632,12
c1136,p1627,13
c1136,p122,14
c1136,p269,15
c1136,p77,16
c1136,p851,17
c1136,p631,18
c1136,p1017,19
c1136,p428,20
c1141,p3133,1
c1141,p460,2
c1141,p264,3
c1141,p266,4
c1141,p3428,5
c1141,p3532,6
c1141,p3142,7
c1141,p939,8
c1141,p270,9
c1141,p3132,10
c1141,p569,11
c1141,p70,12
c1141,p3536,13
c1141,p3140,14
c1141,p67,15
c1141,p221,16
c1141,p3168,17
c1141,p295,18
c1141,p3425,19
c1141,p1152,20
c1143,p90,1
c1143,p1016,2
c1143,p3440,3
c1143,p2864,4
c1143,p58,5
c1143,p3192,6
c1143,p217,7
c1143,p500,8
c1143,p2807,9
c1143,p1081,10
c1143,p1078,11
c1143,p0,12
c1143,p782,13
c1143,p76,14
c1143,p2806,15
c1143,p851,16
c1143,p389,17
c1143,p124,18
c1143,p57,19
c1143,p881,20
c1144,p54,1
c1144,p57,2
c1144,p214,3
c1144,p20,4
c1144,p177,5
c1144,p500,6
c1144,p78,7
c1144,p134,8
c1144,p199,9
c1144,p52,10
c1144,p193,11
c1144,p2058,12
c1144,p25,13
c1144,p125,14
c1144,p602,15
c1144,p3428,16
c1144,p0,17
c1144,p389,18
c1144,p1289,19
c1144,p238,20
c1145,p2949,1
c1145,p863,2
c1145,p2205,3
c1145,p271,4
c1145,p59,5
c1145,p2661,6
c1145,p226,7
c1145,p156,8
c1145,p769,9
c1145,p9,10
c1145,p1145,11
c1145,p693,12
c1145,p3067,13
c1145,p429,14
c1145,p1166,15
c1145,p2202,16
c1145,p856,17
c1145,p318,18
c1145,p175,19
c1145,p124,20
c1146,p0,1
c1146,p635,2
c1146,p283,3
c1146,p58,4
c1146,p2574,5
c1146,p604,6
c1146,p716,7
c1146,p100,8
c1146,p54,9
c1146,p131,10
c1146,p344,11
c1146,p456,12
c1146,p878,13
c1146,p2058,14
c1146,p592,15
c1146,p922,16
c1146,p3439,17
c1146,p2975,18
c1146,p579,19
c1146,p66,20
c1147,p9,1
c1147,p3014,2
c1147,p503,3
c1147,p580,4
c1147,p17,5
c1147,p294,6
c1147,p18,7
c1147,p1056,8
c1147,p177,9
c1147,p592,10
c1147,p3017,11
c1147,p3012,12
c1147,p1159,13
c1147,p188,14
c1147,p34,15
c1147,p1272,16
c1147,p1124,17
c1147,p3013,18
c1147,p1777,19
c1147,p1951,20
c1148,p631,1
c1148,p1650,2
c1148,p74,3
c1148,p620,4
c1148,p2866,5
c1148,p2864,6
c1148,p1016,7
c1148,p3140,8
c1148,p62,9
c1148,p271,10
c1148,p3389,11
c1148,p1019,12
c1148,p124,13
c1148,p59,14
c1148,p2640,15
c1148,p304,16
c1148,p113,17
c1148,p3177,18
c1148,p267,19
c1148,p1027,20
c1149,p268,1
c1149,p294,2
c1149,p967,3
c1149,p2987,4
c1149,p180,5
c1149,p576,6
c1149,p27,7
c1149,p929,8
c1149,p579,9
c1149,p120,10
c1149,p3379,11
c1149,p1311,12
c1149,p3372,13
c1149,p429,14
c1149,p2640,15
c1149,p104,16
c1149,p1017,17
c1149,p1721,18
c1149,p2434,19
c1149,p78,20
c115,p270,1
c115,p66,2
c115,p1416,3
c115,p3267,4
c115,p204,5
c115,p382,6
c115,p774,7
c115,p194,8
c115,p3177,9
c115,p134,10
c115,p3264,11
c115,p882,12
c115,p275,13
c115,p3304,14
c115,p460,15
c115,p195,16
c115,p3194,17
c115,p237,18
c115,p1490,19
c115,p1340,20
c1151,p3303,1
c1151,p150,2
c1151,p282,3
c1151,p444,4
c1151,p36,5
c1151,p2649,6
c1151,p21,7
c1151,p3253,8
c1151,p877,9
c1151,p454,10
c1151,p3168,11
c1151,p503,12
c1151,p324,13
c1151,p153,14
c1151,p572,15
c1151,p9,16
c1151,p182,17
c1151,p339,18
c1151,p319,19
c1151,p2313,20
c1152,p980,1
c1152,p2313,2
c1152,p350,3
c1152,p557,4
c1152,p3447,5
c1152,p868,6
c1152,p3690,7
c1152,p3692,8
c1152,p745,9
c1152,p3534,10
c1152,p276,11
c1152,p1853,12
c1152,p492,13
c1152,p161,14
c1152,p2640,15
c1152,p277,16
c1152,p371,17
c1152,p639,18
c1152,p572,19
c1152,p337,20
c1154,p535,1
c1154,p1320,2
c1154,p2808,3
c1154,p173,4
c1154,p18,5
c1154,p89,6
c1154,p54,7
c1154,p768,8
c1154,p851,9
c1154,p315,10
c1154,p1079,11
c1154,p219,12
c1154,p463,13
c1154,p1868,14
c1154,p573,15
c1154,p423,16
c1154,p0,17
c1154,p3168,18
c1154,p1436,19
c1154,p1229,20
c1155,p0,1
c1155,p221,2
c1155,p3019,3
c1155,p2788,4
c1155,p1177,5
c1155,p1080,6
c1155,p454,7
c1155,p3116,8
c1155,p782,9
c1155,p2639,10
c1155,p285,11
c1155,p2975,12
c1155,p3428,13
c1155,p284,14
c1155,p428,15
