cid,pid,rank
c1077,p9,8
c1077,p46,9
c1077,p66,10
c1077,p604,11
c1077,p134,12
c1077,p21,13
c1077,p77,14
c1077,p240,15
c1077,p3155,16
c1077,p270,17
c1077,p580,18
c1077,p242,19
c1077,p271,20
c1078,p428,1
c1078,p124,2
c1078,p177,3
c1078,p9,4
c1078,p46,5
c1078,p66,6
c1078,p604,7
c1078,p134,8
c1078,p21,9
c1078,p77,10
c1078,p240,11
c1078,p3155,12
c1078,p270,13
c1078,p2313,14
c1078,p344,15
c1078,p3428,16
c1078,p3019,17
c1078,p349,18
c1078,p2668,19
c1078,p153,20
c1079,p428,1
c1079,p0,2
c1079,p1219,3
c1079,p124,4
c1079,p177,5
c1079,p2975,6
c1079,p2058,7
c1079,p9,8
c1079,p46,9
c1079,p66,10
c1079,p604,11
c1079,p134,12
c1079,p21,13
c1079,p77,14
c1079,p240,15
c1079,p3155,16
c1079,p270,17
c1079,p78,18
c1079,p580,19
c1079,p2313,20
c108,p428,1
c108,p0,2
c108,p124,3
c108,p177,4
c108,p2975,5
c108,p2058,6
c108,p46,7
c108,p66,8
c108,p134,9
c108,p21,10
c108,p77,11
c108,p240,12
c108,p3155,13
c108,p270,14
c108,p78,15
c108,p580,16
c108,p2313,17
c108,p242,18
c108,p271,19
c108,p344,20
c1080,p428,1
c1080,p0,2
c1080,p1219,3
c1080,p124,4
c1080,p177,5
c1080,p2975,6
c1080,p2058,7
c1080,p9,8
c1080,p46,9
c1080,p66,10
c1080,p604,11
c1080,p134,12
c1080,p21,13
c1080,p77,14
c1080,p240,15
c1080,p3155,16
c1080,p270,17
c1080,p78,18
c1080,p580,19
c1080,p2313,20
c1081,p0,1
c1081,p1219,2
c1081,p124,3
c1081,p177,4
c1081,p2975,5
c1081,p9,6
c1081,p46,7
c1081,p66,8
c1081,p604,9
c1081,p134,10
c1081,p21,11
c1081,p77,12
c1081,p240,13
c1081,p3155,14
c1081,p270,15
c1081,p78,16
c1081,p242,17
c1081,p271,18
c1081,p344,19
c1081,p150,20
c1082,p428,1
c1082,p1219,2
c1082,p124,3
c1082,p177,4
c1082,p2975,5
c1082,p2058,6
c1082,p9,7
c1082,p46,8
c1082,p66,9
c1082,p604,10
c1082,p134,11
c1082,p21,12
c1082,p77,13
c1082,p240,14
c1082,p3155,15
c1082,p270,16
c1082,p78,17
c1082,p580,18
c1082,p2313,19
c1082,p242,20
c1083,p0,1
c1083,p124,2
c1083,p177,3
c1083,p2975,4
c1083,p2058,5
c1083,p46,6
c1083,p66,7
c1083,p604,8
c1083,p134,9
c1083,p21,10
c1083,p77,11
c1083,p240,12
c1083,p3155,13
c1083,p580,14
c1083,p242,15
c1083,p271,16
c1083,p150,17
c1083,p3428,18
c1083,p3019,19
c1083,p2640,20
c1084,p428,1
c1084,p0,2
c1084,p1219,3
c1084,p177,4
c1084,p2058,5
c1084,p46,6
c1084,p66,7
c1084,p604,8
c1084,p21,9
c1084,p77,10
c1084,p240,11
c1084,p3155,12
c1084,p270,13
c1084,p78,14
c1084,p580,15
c1084,p2313,16
c1084,p150,17
c1084,p3428,18
c1084,p3019,19
c1084,p2640,20
c1085,p428,1
c1085,p1219,2
c1085,p124,3
c1085,p177,4
c1085,p2975,5
c1085,p46,6
c1085,p66,7
c1085,p77,8
c1085,p240,9
c1085,p270,10
c1085,p78,11
c1085,p2313,12
c1085,p242,13
c1085,p271,14
c1085,p344,15
c1085,p3019,16
c1085,p349,17
c1085,p2868,18
c1085,p2668,19
c1085,p153,20
c1086,p0,1
c1086,p1219,2
c1086,p124,3
c1086,p177,4
c1086,p2975,5
c1086,p9,6
c1086,p46,7
c1086,p66,8
c1086,p604,9
c1086,p134,10
c1086,p21,11
c1086,p77,12
c1086,p240,13
c1086,p3155,14
c1086,p270,15
c1086,p78,16
c1086,p580,17
c1086,p2313,18
c1086,p242,19
c1086,p271,20
c1087,p428,1
c1087,p0,2
c1087,p1219,3
c1087,p124,4
c1087,p177,5
c1087,p2058,6
c1087,p9,7
c1087,p46,8
c1087,p66,9
c1087,p604,10
c1087,p134,11
c1087,p21,12
c1087,p240,13
c1087,p3155,14
c1087,p270,15
c1087,p580,16
c1087,p242,17
c1087,p271,18
c1087,p344,19
c1087,p150,20
c1088,p428,1
c1088,p0,2
c1088,p1219,3
c1088,p124,4
c1088,p2975,5
c1088,p2058,6
c1088,p9,7
c1088,p46,8
c1088,p66,9
c1088,p604,10
c1088,p134,11
c1088,p21,12
c1088,p77,13
c1088,p240,14
c1088,p3155,15
c1088,p270,16
c1088,p78,17
c1088,p580,18
c1088,p2313,19
c1088,p242,20
c1089,p428,1
c1089,p0,2
c1089,p1219,3
c1089,p124,4
c1089,p177,5
c1089,p2975,6
c1089,p2058,7
c1089,p9,8
c1089,p46,9
c1089,p66,10
c1089,p604,11
c1089,p21,12
c1089,p77,13
c1089,p240,14
c1089,p3155,15
c1089,p78,16
c1089,p580,17
c1089,p2313,18
c1089,p271,19
c1089,p344,20
c109,p428,1
c109,p0,2
c109,p1219,3
c109,p124,4
c109,p177,5
c109,p2975,6
c109,p2058,7
c109,p9,8
c109,p46,9
c109,p66,10
c109,p604,11
c109,p77,12
c109,p240,13
c109,p3155,14
c109,p270,15
c109,p78,16
c109,p580,17
c109,p2313,18
c109,p242,19
c109,p271,20
c1090,p428,1
c1090,p0,2
c1090,p1219,3
c1090,p124,4
c1090,p2975,5
c1090,p9,6
c1090,p46,7
c1090,p604,8
c1090,p134,9
c1090,p21,10
c1090,p3155,11
c1090,p270,12
c1090,p78,13
c1090,p271,14
c1090,p344,15
c1090,p150,16
c1090,p3428,17
c1090,p3019,18
c1090,p54,19
c1090,p2868,20
c1091,p428,1
c1091,p1219,2
c1091,p124,3
c1091,p2975,4
c1091,p2058,5
c1091,p9,6
c1091,p66,7
c1091,p604,8
c1091,p134,9
c1091,p21,10
c1091,p77,11
c1091,p240,12
c1091,p3155,13
c1091,p270,14
c1091,p78,15
c1091,p580,16
c1091,p2313,17
c1091,p242,18
c1091,p271,19
c1091,p344,20
c1092,p428,1
c1092,p0,2
c1092,p1219,3
c1092,p2975,4
c1092,p2058,5
c1092,p9,6
c1092,p46,7
c1092,p604,8
c1092,p134,9
c1092,p21,10
c1092,p3155,11
c1092,p78,12
c1092,p580,13
c1092,p2313,14
c1092,p344,15
c1092,p150,16
c1092,p3428,17
c1092,p3019,18
c1092,p349,19
c1092,p54,20
c1093,p428,1
c1093,p0,2
c1093,p1219,3
c1093,p124,4
c1093,p177,5
c1093,p2975,6
c1093,p2058,7
c1093,p9,8
c1093,p46,9
c1093,p66,10
c1093,p604,11
c1093,p134,12
c1093,p21,13
c1093,p77,14
c1093,p240,15
c1093,p3155,16
c1093,p270,17
c1093,p78,18
c1093,p580,19
c1093,p2313,20
c1094,p428,1
c1094,p0,2
c1094,p1219,3
c1094,p124,4
c1094,p177,5
c1094,p2058,6
c1094,p46,7
c1094,p66,8
c1094,p604,9
c1094,p21,10
c1094,p77,11
c1094,p240,12
c1094,p3155,13
c1094,p270,14
c1094,p78,15
c1094,p580,16
c1094,p2313,17
c1094,p242,18
c1094,p271,19
c1094,p150,20
c1095,p428,1
c1095,p0,2
c1095,p1219,3
c1095,p124,4
c1095,p2975,5
c1095,p2058,6
c1095,p9,7
c1095,p46,8
c1095,p66,9
c1095,p604,10
c1095,p134,11
c1095,p21,12
c1095,p77,13
c1095,p240,14
c1095,p3155,15
c1095,p270,16
c1095,p78,17
c1095,p580,18
c1095,p2313,19
c1095,p242,20
c1097,p428,1
c1097,p0,2
c1097,p1219,3
c1097,p124,4
c1097,p177,5
c1097,p2975,6
c1097,p2058,7
c1097,p9,8
c1097,p46,9
c1097,p66,10
c1097,p604,11
c1097,p134,12
c1097,p21,13
c1097,p77,14
c1097,p240,15
c1097,p3155,16
c1097,p270,17
c1097,p78,18
c1097,p580,19
c1097,p2313,20
c1098,p428,1
c1098,p0,2
c1098,p1219,3
c1098,p124,4
c1098,p177,5
c1098,p2975,6
c1098,p2058,7
c1098,p9,8
c1098,p46,9
c1098,p66,10
c1098,p604,11
c1098,p134,12
c1098,p21,13
c1098,p77,14
c1098,p240,15
c1098,p3155,16
c1098,p78,17
c1098,p580,18
c1098,p2313,19
c1098,p271,20
c1099,p428,1
c1099,p0,2
c1099,p1219,3
c1099,p177,4
c1099,p2975,5
c1099,p2058,6
c1099,p9,7
c1099,p46,8
c1099,p66,9
c1099,p134,10
c1099,p21,11
c1099,p77,12
c1099,p240,13
c1099,p3155,14
c1099,p270,15
c1099,p78,16
c1099,p580,17
c1099,p2313,18
c1099,p242,19
c1099,p344,20
c11,p428,1
c11,p0,2
c11,p1219,3
c11,p177,4
c11,p2975,5
c11,p2058,6
c11,p9,7
c11,p46,8
c11,p66,9
c11,p604,10
c11,p134,11
c11,p21,12
c11,p77,13
c11,p240,14
c11,p3155,15
c11,p270,16
c11,p78,17
c11,p580,18
c11,p2313,19
c11,p242,20
c110,p428,1
c110,p0,2
c110,p1219,3
c110,p124,4
c110,p177,5
c110,p2975,6
c110,p2058,7
c110,p9,8
c110,p46,9
c110,p66,10
c110,p604,11
c110,p134,12
c110,p21,13
c110,p77,14
c110,p240,15
c110,p3155,16
c110,p270,17
c110,p78,18
c110,p580,19
c110,p2313,20
c1100,p1219,1
c1100,p124,2
c1100,p177,3
c1100,p2975,4
c1100,p9,5
c1100,p46,6
c1100,p66,7
c1100,p240,8
c1100,p3155,9
c1100,p270,10
c1100,p78,11
c1100,p580,12
c1100,p2313,13
c1100,p242,14
c1100,p271,15
c1100,p344,16
c1100,p150,17
c1100,p3428,18
c1100,p3019,19
c1100,p2640,20
c1101,p0,1
c1101,p1219,2
c1101,p124,3
c1101,p2975,4
c1101,p2058,5
c1101,p9,6
c1101,p46,7
c1101,p66,8
c1101,p134,9
c1101,p21,10
c1101,p77,11
c1101,p240,12
c1101,p270,13
c1101,p78,14
c1101,p580,15
c1101,p2313,16
c1101,p242,17
c1101,p271,18
c1101,p344,19
c1101,p150,20
c1102,p428,1
c1102,p0,2
c1102,p1219,3
c1102,p124,4
c1102,p2975,5
c1102,p66,6
c1102,p604,7
c1102,p134,8
c1102,p21,9
c1102,p240,10
c1102,p270,11
c1102,p78,12
c1102,p2313,13
c1102,p242,14
c1102,p271,15
c1102,p344,16
c1102,p3428,17
c1102,p3019,18
c1102,p349,19
c1102,p54,20
c1103,p428,1
c1103,p0,2
c1103,p1219,3
c1103,p124,4
c1103,p2975,5
c1103,p2058,6
c1103,p9,7
c1103,p46,8
c1103,p66,9
c1103,p604,10
c1103,p134,11
c1103,p21,12
c1103,p77,13
c1103,p240,14
c1103,p3155,15
c1103,p78,16
c1103,p580,17
c1103,p2313,18
c1103,p242,19
c1103,p271,20
c1104,p428,1
c1104,p0,2
c1104,p1219,3
c1104,p177,4
c1104,p2975,5
c1104,p2058,6
c1104,p9,7
c1104,p46,8
c1104,p66,9
c1104,p604,10
c1104,p134,11
c1104,p21,12
c1104,p77,13
c1104,p240,14
c1104,p3155,15
c1104,p78,16
c1104,p580,17
c1104,p2313,18
c1104,p242,19
c1104,p271,20
c1105,p1219,1
c1105,p124,2
c1105,p177,3
c1105,p2058,4
c1105,p46,5
c1105,p66,6
c1105,p134,7
c1105,p21,8
c1105,p77,9
c1105,p240,10
c1105,p3155,11
c1105,p270,12
c1105,p78,13
c1105,p2313,14
c1105,p242,15
c1105,p271,16
c1105,p344,17
c1105,p150,18
c1105,p3019,19
c1105,p349,20
c1106,p428,1
c1106,p0,2
c1106,p1219,3
c1106,p124,4
c1106,p177,5
c1106,p2975,6
c1106,p2058,7
c1106,p46,8
c1106,p66,9
c1106,p604,10
c1106,p21,11
c1106,p77,12
c1106,p240,13
c1106,p3155,14
c1106,p270,15
c1106,p78,16
c1106,p580,17
c1106,p2313,18
c1106,p242,19
c1106,p271,20
c1107,p428,1
c1107,p0,2
c1107,p1219,3
c1107,p2975,4
c1107,p9,5
c1107,p46,6
c1107,p604,7
c1107,p240,8
c1107,p78,9
c1107,p2313,10
c1107,p344,11
c1107,p150,12
c1107,p3428,13
c1107,p3019,14
c1107,p349,15
c1107,p54,16
c1107,p2668,17
c1107,p324,18
c1107,p282,19
c1107,p131,20
c1108,p428,1
c1108,p0,2
c1108,p1219,3
c1108,p124,4
c1108,p177,5
c1108,p2975,6
c1108,p2058,7
c1108,p9,8
c1108,p46,9
c1108,p66,10
c1108,p604,11
c1108,p134,12
c1108,p21,13
c1108,p77,14
c1108,p240,15
c1108,p3155,16
c1108,p270,17
c1108,p78,18
c1108,p580,19
c1108,p2313,20
c1109,p0,1
c1109,p1219,2
c1109,p124,3
c1109,p177,4
c1109,p2975,5
c1109,p2058,6
c1109,p9,7
c1109,p46,8
c1109,p604,9
c1109,p134,10
c1109,p21,11
c1109,p77,12
c1109,p240,13
c1109,p3155,14
c1109,p270,15
c1109,p580,16
c1109,p2313,17
c1109,p242,18
c1109,p271,19
c1109,p344,20
c111,p428,1
c111,p0,2
c111,p1219,3
c111,p124,4
c111,p2975,5
c111,p2058,6
c111,p9,7
c111,p46,8
c111,p66,9
c111,p604,10
c111,p134,11
c111,p21,12
c111,p77,13
c111,p240,14
c111,p3155,15
c111,p270,16
c111,p78,17
c111,p2313,18
c111,p242,19
c111,p271,20
c1110,p428,1
c1110,p0,2
c1110,p124,3
c1110,p177,4
c1110,p2975,5
c1110,p2058,6
c1110,p46,7
c1110,p66,8
c1110,p604,9
c1110,p134,10
c1110,p21,11
c1110,p77,12
c1110,p240,13
c1110,p3155,14
c1110,p270,15
c1110,p78,16
c1110,p580,17
c1110,p2313,18
c1110,p242,19
c1110,p271,20
c1111,p428,1
c1111,p0,2
c1111,p124,3
c1111,p177,4
c1111,p2975,5
c1111,p2058,6
c1111,p46,7
c1111,p66,8
c1111,p604,9
c1111,p134,10
c1111,p21,11
c1111,p77,12
c1111,p240,13
c1111,p3155,14
c1111,p270,15
c1111,p78,16
c1111,p580,17
c1111,p2313,18
c1111,p242,19
c1111,p271,20
c1112,p428,1
c1112,p0,2
c1112,p1219,3
c1112,p177,4
c1112,p2975,5
c1112,p2058,6
c1112,p9,7
c1112,p46,8
c1112,p66,9
c1112,p604,10
c1112,p134,11
c1112,p21,12
c1112,p77,13
c1112,p3155,14
c1112,p270,15
c1112,p78,16
c1112,p580,17
c1112,p2313,18
c1112,p242,19
c1112,p150,20
c1113,p428,1
c1113,p0,2
c1113,p1219,3
c1113,p124,4
c1113,p177,5
c1113,p2975,6
c1113,p2058,7
c1113,p66,8
c1113,p134,9
c1113,p21,10
c1113,p77,11
c1113,p240,12
c1113,p3155,13
c1113,p270,14
c1113,p78,15
c1113,p580,16
c1113,p2313,17
c1113,p242,18
c1113,p271,19
c1113,p150,20
c1114,p0,1
c1114,p124,2
c1114,p177,3
c1114,p2975,4
c1114,p9,5
c1114,p46,6
c1114,p66,7
c1114,p134,8
c1114,p240,9
c1114,p3155,10
c1114,p270,11
c1114,p78,12
c1114,p580,13
c1114,p2313,14
c1114,p242,15
c1114,p271,16
c1114,p150,17
c1114,p3428,18
c1114,p3019,19
c1114,p2640,20
c1115,p428,1
c1115,p1219,2
c1115,p124,3
c1115,p177,4
c1115,p2975,5
c1115,p2058,6
c1115,p9,7
c1115,p46,8
c1115,p66,9
c1115,p604,10
c1115,p134,11
c1115,p21,12
c1115,p77,13
c1115,p240,14
c1115,p3155,15
c1115,p270,16
c1115,p78,17
c1115,p580,18
c1115,p2313,19
c1115,p242,20
c1116,p428,1
c1116,p0,2
c1116,p1219,3
c1116,p124,4
c1116,p177,5
c1116,p2975,6
c1116,p2058,7
c1116,p9,8
c1116,p46,9
c1116,p66,10
c1116,p604,11
c1116,p134,12
c1116,p21,13
c1116,p77,14
c1116,p240,15
c1116,p3155,16
c1116,p270,17
c1116,p78,18
c1116,p580,19
c1116,p2313,20
c1117,p0,1
c1117,p1219,2
c1117,p124,3
c1117,p2975,4
c1117,p9,5
c1117,p66,6
c1117,p604,7
c1117,p134,8
c1117,p240,9
c1117,p3155,10
c1117,p270,11
c1117,p78,12
c1117,p580,13
c1117,p2313,14
c1117,p242,15
c1117,p271,16
c1117,p344,17
c1117,p150,18
c1117,p3428,19
c1117,p3019,20
c1118,p428,1
c1118,p0,2
c1118,p1219,3
c1118,p124,4
c1118,p177,5
c1118,p2975,6
c1118,p2058,7
c1118,p9,8
c1118,p46,9
c1118,p66,10
c1118,p604,11
c1118,p134,12
c1118,p21,13
c1118,p77,14
c1118,p240,15
c1118,p3155,16
c1118,p270,17
c1118,p78,18
c1118,p580,19
c1118,p242,20
c1119,p428,1
c1119,p0,2
c1119,p1219,3
c1119,p124,4
c1119,p177,5
c1119,p2975,6
c1119,p2058,7
c1119,p9,8
c1119,p46,9
c1119,p66,10
c1119,p134,11
c1119,p21,12
c1119,p77,13
c1119,p240,14
c1119,p3155,15
c1119,p78,16
c1119,p580,17
c1119,p2313,18
c1119,p242,19
c1119,p271,20
c112,p428,1
c112,p0,2
c112,p1219,3
c112,p124,4
c112,p177,5
c112,p2975,6
c112,p2058,7
c112,p9,8
c112,p46,9
c112,p66,10
c112,p604,11
c112,p134,12
c112,p21,13
c112,p77,14
c112,p240,15
c112,p3155,16
c112,p270,17
c112,p580,18
c112,p242,19
c112,p271,20
c1121,p428,1
c1121,p0,2
c1121,p1219,3
c1121,p124,4
c1121,p177,5
c1121,p2975,6
c1121,p2058,7
c1121,p9,8
c1121,p46,9
c1121,p66,10
c1121,p604,11
c1121,p134,12
c1121,p21,13
c1121,p77,14
c1121,p240,15
c1121,p3155,16
c1121,p270,17
c1121,p78,18
c1121,p580,19
c1121,p2313,20
c1123,p428,1
c1123,p0,2
c1123,p1219,3
c1123,p124,4
c1123,p177,5
c1123,p2975,6
c1123,p9,7
c1123,p46,8
c1123,p66,9
c1123,p604,10
c1123,p134,11
c1123,p21,12
c1123,p77,13
c1123,p240,14
c1123,p3155,15
c1123,p270,16
c1123,p78,17
c1123,p2313,18
c1123,p271,19
c1123,p344,20
c1124,p428,1
c1124,p1219,2
c1124,p124,3
c1124,p177,4
c1124,p2975,5
c1124,p2058,6
c1124,p9,7
c1124,p46,8
c1124,p66,9
c1124,p604,10
c1124,p134,11
c1124,p21,12
c1124,p77,13
c1124,p240,14
c1124,p3155,15
c1124,p270,16
c1124,p78,17
c1124,p580,18
c1124,p2313,19
c1124,p242,20
c1125,p0,1
c1125,p124,2
c1125,p177,3
c1125,p2975,4
c1125,p2058,5
c1125,p9,6
c1125,p46,7
c1125,p66,8
c1125,p604,9
c1125,p21,10
c1125,p77,11
c1125,p240,12
c1125,p3155,13
c1125,p270,14
c1125,p78,15
c1125,p580,16
c1125,p2313,17
c1125,p242,18
c1125,p271,19
c1125,p344,20
c1127,p428,1
c1127,p0,2
c1127,p1219,3
c1127,p177,4
c1127,p9,5
c1127,p46,6
c1127,p66,7
c1127,p134,8
c1127,p21,9
c1127,p77,10
c1127,p240,11
c1127,p3155,12
c1127,p270,13
c1127,p78,14
c1127,p580,15
c1127,p2313,16
c1127,p242,17
c1127,p271,18
c1127,p344,19
c1127,p2640,20
c1128,p428,1
c1128,p0,2
c1128,p1219,3
c1128,p124,4
c1128,p2975,5
c1128,p2058,6
c1128,p9,7
c1128,p46,8
c1128,p66,9
c1128,p604,10
c1128,p134,11
c1128,p21,12
c1128,p77,13
c1128,p240,14
c1128,p3155,15
c1128,p270,16
c1128,p78,17
c1128,p2313,18
c1128,p242,19
c1128,p271,20
c1129,p428,1
c1129,p0,2
c1129,p1219,3
c1129,p177,4
c1129,p2975,5
c1129,p2058,6
c1129,p9,7
c1129,p46,8
c1129,p66,9
c1129,p134,10
c1129,p21,11
c1129,p77,12
c1129,p240,13
c1129,p3155,14
c1129,p270,15
c1129,p78,16
c1129,p580,17
c1129,p2313,18
c1129,p242,19
c1129,p271,20
c113,p428,1
c113,p0,2
c113,p1219,3
c113,p124,4
c113,p2975,5
c113,p2058,6
c113,p46,7
c113,p66,8
c113,p134,9
c113,p21,10
c113,p77,11
c113,p240,12
c113,p3155,13
c113,p270,14
c113,p78,15
c113,p580,16
c113,p2313,17
c113,p271,18
c113,p344,19
c113,p150,20
c1130,p428,1
c1130,p0,2
c1130,p1219,3
c1130,p124,4
c1130,p177,5
c1130,p2975,6
c1130,p2058,7
c1130,p9,8
c1130,p46,9
c1130,p66,10
c1130,p604,11
c1130,p134,12
c1130,p21,13
c1130,p240,14
c1130,p3155,15
c1130,p270,16
c1130,p78,17
c1130,p580,18
c1130,p2313,19
c1130,p242,20
c1131,p0,1
c1131,p124,2
c1131,p177,3
c1131,p2975,4
c1131,p2058,5
c1131,p9,6
c1131,p46,7
c1131,p66,8
c1131,p134,9
c1131,p21,10
c1131,p77,11
c1131,p240,12
c1131,p3155,13
c1131,p270,14
c1131,p78,15
c1131,p580,16
c1131,p2313,17
c1131,p242,18
c1131,p271,19
c1131,p344,20
c1132,p428,1
c1132,p0,2
c1132,p124,3
c1132,p177,4
c1132,p2975,5
c1132,p2058,6
c1132,p9,7
c1132,p46,8
c1132,p604,9
c1132,p134,10
c1132,p21,11
c1132,p77,12
c1132,p240,13
c1132,p3155,14
c1132,p270,15
c1132,p78,16
c1132,p580,17
c1132,p2313,18
c1132,p242,19
c1132,p344,20
c1133,p428,1
c1133,p0,2
c1133,p1219,3
c1133,p124,4
c1133,p177,5
c1133,p2975,6
c1133,p2058,7
c1133,p9,8
c1133,p46,9
c1133,p21,10
c1133,p77,11
c1133,p240,12
c1133,p3155,13
c1133,p270,14
c1133,p78,15
c1133,p580,16
c1133,p2313,17
c1133,p242,18
c1133,p271,19
c1133,p150,20
c1134,p428,1
c1134,p0,2
c1134,p1219,3
c1134,p124,4
c1134,p177,5
c1134,p2975,6
c1134,p2058,7
c1134,p9,8
c1134,p46,9
c1134,p604,10
c1134,p134,11
c1134,p21,12
c1134,p77,13
c1134,p240,14
c1134,p3155,15
c1134,p270,16
c1134,p78,17
c1134,p580,18
c1134,p2313,19
c1134,p242,20
c1136,p428,1
c1136,p0,2
c1136,p1219,3
c1136,p177,4
c1136,p2058,5
c1136,p9,6
c1136,p46,7
c1136,p66,8
c1136,p604,9
c1136,p134,10
c1136,p21,11
c1136,p77,12
c1136,p240,13
c1136,p3155,14
c1136,p270,15
c1136,p78,16
c1136,p580,17
c1136,p2313,18
c1136,p242,19
c1136,p271,20
c1141,p1219,1
c1141,p124,2
c1141,p2975,3
c1141,p2058,4
c1141,p9,5
c1141,p46,6
c1141,p604,7
c1141,p21,8
c1141,p77,9
c1141,p3155,10
c1141,p270,11
c1141,p2313,12
c1141,p242,13
c1141,p344,14
c1141,p150,15
c1141,p3428,16
c1141,p3019,17
c1141,p2640,18
c1141,p349,19
c1141,p54,20
c1143,p428,1
c1143,p0,2
c1143,p124,3
c1143,p2975,4
c1143,p2058,5
c1143,p9,6
c1143,p46,7
c1143,p66,8
c1143,p604,9
c1143,p21,10
c1143,p77,11
c1143,p240,12
c1143,p3155,13
c1143,p270,14
c1143,p78,15
c1143,p580,16
c1143,p2313,17
c1143,p242,18
c1143,p271,19
c1143,p150,20
c1144,p0,1
c1144,p1219,2
c1144,p124,3
c1144,p177,4
c1144,p2975,5
c1144,p2058,6
c1144,p9,7
c1144,p46,8
c1144,p66,9
c1144,p604,10
c1144,p134,11
c1144,p21,12
c1144,p77,13
c1144,p240,14
c1144,p3155,15
c1144,p270,16
c1144,p78,17
c1144,p580,18
c1144,p2313,19
c1144,p242,20
c1145,p428,1
c1145,p1219,2
c1145,p124,3
c1145,p177,4
c1145,p2975,5
c1145,p2058,6
c1145,p9,7
c1145,p46,8
c1145,p66,9
c1145,p604,10
c1145,p134,11
c1145,p21,12
c1145,p77,13
c1145,p240,14
c1145,p3155,15
c1145,p270,16
c1145,p78,17
c1145,p580,18
c1145,p2313,19
c1145,p242,20
c1146,p428,1
c1146,p0,2
c1146,p1219,3
c1146,p2975,4
c1146,p2058,5
c1146,p9,6
c1146,p66,7
c1146,p604,8
c1146,p21,9
c1146,p77,10
c1146,p240,11
c1146,p3155,12
c1146,p270,13
c1146,p78,14
c1146,p580,15
c1146,p2313,16
c1146,p242,17
c1146,p271,18
c1146,p344,19
c1146,p3428,20
c1147,p0,1
c1147,p1219,2
c1147,p177,3
c1147,p2975,4
c1147,p2058,5
c1147,p9,6
c1147,p46,7
c1147,p66,8
c1147,p134,9
c1147,p21,10
c1147,p77,11
c1147,p240,12
c1147,p270,13
c1147,p78,14
c1147,p580,15
c1147,p2313,16
c1147,p242,17
c1147,p271,18
c1147,p344,19
c1147,p150,20
c1148,p428,1
c1148,p1219,2
c1148,p124,3
c1148,p177,4
c1148,p2975,5
c1148,p9,6
c1148,p46,7
c1148,p604,8
c1148,p134,9
c1148,p77,10
c1148,p3155,11
c1148,p78,12
c1148,p580,13
c1148,p2313,14
c1148,p271,15
c1148,p344,16
c1148,p150,17
c1148,p3428,18
c1148,p3019,19
c1148,p2640,20
c1149,p0,1
c1149,p1219,2
c1149,p124,3
c1149,p2975,4
c1149,p2058,5
c1149,p9,6
c1149,p46,7
c1149,p66,8
c1149,p604,9
c1149,p134,10
c1149,p240,11
c1149,p270,12
c1149,p78,13
c1149,p580,14
c1149,p2313,15
c1149,p242,16
c1149,p271,17
c1149,p3019,18
c1149,p2640,19
c1149,p349,20
c115,p428,1
c115,p0,2
c115,p1219,3
c115,p124,4
c115,p2058,5
c115,p46,6
c115,p66,7
c115,p604,8
c115,p134,9
c115,p21,10
c115,p77,11
c115,p3155,12
c115,p270,13
c115,p78,14
c115,p580,15
c115,p150,16
c115,p3428,17
c115,p3019,18
c115,p2640,19
c115,p349,20
c1151,p0,1
c1151,p1219,2
c1151,p124,3
c1151,p177,4
c1151,p2975,5
c1151,p2058,6
c1151,p9,7
c1151,p46,8
c1151,p66,9
c1151,p604,10
c1151,p134,11
c1151,p21,12
c1151,p77,13
c1151,p240,14
c1151,p3155,15
c1151,p270,16
c1151,p78,17
c1151,p580,18
c1151,p2313,19
c1151,p242,20
c1152,p428,1
c1152,p0,2
c1152,p1219,3
c1152,p177,4
c1152,p2975,5
c1152,p2058,6
c1152,p9,7
c1152,p46,8
c1152,p66,9
c1152,p604,10
c1152,p134,11
c1152,p21,12
c1152,p77,13
c1152,p240,14
c1152,p3155,15
c1152,p270,16
c1152,p580,17
c1152,p2313,18
c1152,p271,19
c1152,p150,20
c1154,p428,1
c1154,p0,2
c1154,p1219,3
c1154,p124,4
c1154,p2975,5
c1154,p2058,6
c1154,p9,7
c1154,p46,8
c1154,p66,9
c1154,p604,10
c1154,p134,11
c1154,p21,12
c1154,p240,13
c1154,p3155,14
c1154,p270,15
c1154,p580,16
c1154,p2313,17
c1154,p242,18
c1154,p271,19
c1154,p344,20
c1155,p428,1
c1155,p0,2
c1155,p1219,3
c1155,p124,4
c1155,p177,5
c1155,p2975,6
c1155,p2058,7
c1155,p46,8
c1155,p66,9
c1155,p21,10
c1155,p77,11
c1155,p240,12
c1155,p3155,13
c1155,p270,14
c1155,p78,15
c1155,p580,16
c1155,p2313,17
c1155,p242,18
c1155,p271,19
c1155,p150,20
c1157,p0,1
c1157,p1219,2
c1157,p177,3
c1157,p2975,4
c1157,p2058,5
c1157,p9,6
c1157,p604,7
c1157,p134,8
c1157,p270,9
c1157,p580,10
c1157,p2313,11
c1157,p242,12
c1157,p271,13
c1157,p3428,14
c1157,p349,15
c1157,p2868,16
c1157,p2668,17
c1157,p153,18
c1157,p2057,19
c1157,p71,20
c1158,p428,1
c1158,p124,2
c1158,p2975,3
c1158,p9,4
c1158,p66,5
c1158,p134,6
c1158,p240,7
c1158,p270,8
c1158,p2313,9
c1158,p150,10
c1158,p3428,11
c1158,p54,12
c1158,p2868,13
c1158,p2668,14
c1158,p153,15
c1158,p2057,16
